ido_word,esperanto_word,in_current_dict,in_wiktionary
Salvo-jileto,Savoveŝto,False,no
Sambuko,Sambuko,False,no
Sammatti,Sammatti,False,no
Samovaro,Samovaro,False,no
Samurayo,Samurajo,False,no
San-Marino,San-Marino,False,no
San-Salvador,San-Salvadoro,False,no
San-Tome,Santomeo,False,no
Sanaa,Sanao,False,no
Sanatorio,Sanatorio,False,no
Sancedo,Sancedo,False,no
Saneso,Sano,False,no
Sanesoflego-asekuro,Malsanokosta asekuro,False,no
Sangogrupo,Sangogrupo,False,no
Sanremo,Sanremo,False,no
Sant-Helena,Sankta Heleno,False,no
Sant-Pierre,Sanktpiero,False,no
Santiago,Santiago,False,no
Santo,Sanktulo,False,no
Santos,Santos,False,no
Sapajuo,Cebenoj,False,no
Sapfo,Sapfo,False,no
Saponario,Saponario,False,no
Saponino,Saponino,False,no
Saprofito,Saprofitismo,False,no
Sarabando,Sarabando,False,no
Sarajevo,Sarajevo,False,no
Sarcelo,Kreko,False,no
Sardinia,Sardio,False,no
Sargaso,Sargaso,False,no
Sariegos,Sariegos,False,no
Sarigo,Norda didelfo,False,no
Sarkofago,Sarkofago,False,no
Sarmati,Sarmatoj,False,no
Sassari,Sassari,False,no
Satanismo,Satanismo,False,no
Satiruso,Satiruso,False,no
Satka,Satka,False,no
Saturnali,Saturnaj tagoj,False,no
Saudi-Arabia,Sauda Arabio,False,no
Savo,Scio,False,no
Savonarola,Girolamo Savonarola,False,no
Saxhorno,Arkokorno,False,no
Saxonia,Saksio,False,no
Seattle,Seatlo,False,no
Seborgio,Seborgio,False,no
Seciono,Sekcio,False,no
Sedimento,Sedimento,False,no
Segliro,Velado,False,no
Seglo-planko,Tabulvelado,False,no
Segovia,Segovio,False,no
Seine,Sejno,False,no
Sekino,Zekino,False,no
Sekleri,Sikuloj,False,no
Sekleria,Sikullando,False,no
Sekondi-Takoradi,Sekondi-Takoradi,False,no
Seldjukidi,Selĝukoj,False,no
Selena,Selena,False,no
Selfie,Memfoto,False,no
Semantiko,Semantiko,False,no
Semidi,Ŝemidoj,False,no
Semiotiko,Semiotiko,False,no
Semolo,Semolo,False,no
Sempervivo,Sedo,False,no
Sendai,Sendajo,False,no
Seneshalo,Seneskalo,False,no
Sensencaji,Los disparates,False,no
Sensexualeso,Neniuseksemo,False,no
Sensitivo,Sensitivo,False,no
Seogwipo,Sogvipo,False,no
Sep-yara milito,Sepjara milito,False,no
Sepultura,Sepultura,False,no
Sequo,Vico,False,no
Serapis,Serapis,False,no
Serayo,Serajlo,False,no
Serbatano,Kanpafado,False,no
Serbia,Serbio,False,no
Serfeso,Servuteco,False,no
Sergipe,Serĝipo,False,no
Seringo,Filadelfo,False,no
Serino,Serinoj,False,no
Servalo,Servalo,False,no
Sevilla,Sevilo,False,no
Sextanto,Sekstanto,False,no
Seycheli,Sejŝeloj,False,no
Sfero-fulmino,Globa fulmo,False,no
Sha,Ŝaho,False,no
Shabrako,Ĉabrako,False,no
Shakira,Shakira,False,no
Shali,Ŝali,False,no
Shanghai,Ŝanhajo,False,no
Shario,Ŝario,False,no
Shatranjo,Ŝatranĝo,False,no
Shchigri,Ŝĉigri,False,no
Sheiko,Ŝejĥo,False,no
Shiismo,Ŝijaismo,False,no
Shinto,Ŝintoo,False,no
Shiva,Ŝivo,False,no
Shivaismo,Ŝivismo,False,no
Shogio,Ŝogio,False,no
Shok-ondo,Ŝokondo,False,no
Shrapnelo,Ŝrapnelo,False,no
Sibilo,Sibilo,False,no
Siemenso,Simenso,False,no
Siemiatycze,Siemiatycze,False,no
Siena,Sieno,False,no
Signokateno,Signoĉeno,False,no
Sikomoro,Sikomoro,False,no
Silezia,Silezio,False,no
Silfo,Silfo,False,no
Siligo,Siligo,False,no
Siliko-Valo,Silicon Valley,False,no
Silikono,Silikono,False,no
Siliquo,Silikvo,False,no
Silk-vermo,Silkraŭpo,False,no
Silko-Voyo,Silka Vojo,False,no
Silo,Turstokejo,False,no
Silvano,Silvano,False,no
Simbioso,Simbiozo,False,no
Simetreso,Simetrio,False,no
Simfizo,Simfizo,False,no
Simio-variolo,Simia variolo,False,no
Simoeis,Simoizo,False,no
Sinagogo,Sinagogo,False,no
Sinai,Sinajo,False,no
Sinaloa,Sinaloa,False,no
Sinapso,Sinapso,False,no
Sinekdoko,Sinekdoĥo,False,no
Sinekuro,Sinekuro,False,no
Sinkretismo,Sinkretismo,False,no
Sinodo,Sinodo,False,no
Sinonimo,Sinonimo,False,no
Sinovio,Sinovia likvo,False,no
Sintra,Sintra,False,no
Sinuso,Sinuso,False,no
Sinusoido,Sinusoido,False,no
Siracusa,Sirakuzo,False,no
Sirfo,Sirfedoj,False,no
Siriaka,Siria lingvo,False,no
Siroko,Siroko,False,no
Siruela,Siruela,False,no
Sirusho,Siruŝo,False,no
Sis-dia milito,Sestaga milito,False,no
Sisifos,Sizifo,False,no
Sismografo,Seismografo,False,no
Sismologio,Tertremoscienco,False,no
Sistematiko,Sistematiko,False,no
Sistolo,Sistolo,False,no
Sistro,Sistro,False,no
Situeso-komedio,Situacia komedio,False,no
Sivas,Sivas,False,no
Skabino,Skabeno,False,no
Skabioso,Skabiozo,False,no
Skalarofeldo,Skalara kampo,False,no
Skalpelo,Skalpelo,False,no
Skamandros,Skamandro,False,no
Skandio,Skandio,False,no
Skapulario,Skapulario,False,no
Skato,Skato,False,no
Skerco,Skerco,False,no
Skermo,Skermo,False,no
Skierniewice,Skierniewice,False,no
Skistargil-gaso,Skistogaso,False,no
Skiti,Skitoj,False,no
Skizofrenio,Skizofrenio,False,no
Sklaveso,Sklaveco,False,no
Skolastikismo,Skolastiko,False,no
Skolii,Skolio,False,no
Skopje,Skopjo,False,no
Skorzonero,Skorzonero,False,no
Skota-Gaelana linguo,Skotgaela lingvo,False,no
Skren-kaptajo,Ekrankopio,False,no
Skriboformo,Tipara familio,False,no
Skribomashino,Tajpilo,False,no
Skriburo,Skribo,False,no
Skrubo-krampono,Ŝraŭbokrampo,False,no
Skult-arto,Skulptarto,False,no
Skunero,Skuno,False,no
Slavi,Slavoj,False,no
Sligo,Sligo,False,no
Slovakia,Slovakio,False,no
Slovenia,Slovenio,False,no
Slupo,Slupo,False,no
Slyudyanka,Sludjanka,False,no
Smartfon-aplikajo,Poŝtelefona aplikaĵo,False,no
Smartfono,Saĝtelefono,False,no
Sochi,Soĉi,False,no
Social amas-komunikili,Socia retejo,False,no
Socialdemokratio,Socialdemokratio,False,no
Sociobiologio,Socibiologio,False,no
Sociolinguistiko,Sociolingvistiko,False,no
Sofito,Sofito,False,no
Sofiya,Sofio,False,no
Softwaro,Programaro,False,no
Sokotra,Sokotro,False,no
Solenoido,Solenoido,False,no
Solfejo,Solfeĝo,False,no
Solido,Solido,False,no
Soliedra,Soliedra,False,no
Solipsismo,Solipsismo,False,no
Solna,Solna,False,no
Solstico,Solstico,False,no
Somoni,Taĝika somonio,False,no
Sorbi,Soraboj,False,no
Sorbi-linguo,Soraba lingvo,False,no
Sorbonne,Sorbono,False,no
Sorgumo,Sorgo,False,no
Soria,Sorio,False,no
Sorocaba,Sorocaba,False,no
Soulo,Soulo,False,no
Sousse,Sousse,False,no
Soviet-Uniono,Sovetunio,False,no
Soweto,Soweto,False,no
Soyo-sauco,Sojsaŭco,False,no
Spaco-paromo,Kosmopramo,False,no
Spageti,Spagetoj,False,no
Sparadrapo,Sparadrapo,False,no
Sparta,Sparto,False,no
Spartakus,Spartako,False,no
Specismo,Speciismo,False,no
Spektroskopio,Spektroskopio,False,no
Spelto,Spelto,False,no
Spermaceto,Spermaceto,False,no
Spermatido,Spermatido,False,no
Spermatogenezo,Spermatogenezo,False,no
Spion-varo,Spionprogramo,False,no
Spionado,Spionado,False,no
Spiritaleso,Spiriteco,False,no
Spiritismo,Spiritismo,False,no
Spoko,Spoko,False,no
Spondeo,Spondeo,False,no
Sporangio,Sporangio,False,no
Spratly-Insuli,Spratli-insularo,False,no
Sprato,Sproto,False,no
Spree,Spree,False,no
Sprico-motoro,Jetmotoro,False,no
Spricofluo,Ŝprucfluo,False,no
Srebrenica,Srebrenica,False,no
Sri-Lanka,Srilanko,False,no
Sridevi,Sridevi,False,no
Stalagmito,Stalagmito,False,no
Stalaktito,Stalaktito,False,no
Stalinismo,Stalinismo,False,no
Stampilo,Poŝtmarko,False,no
Standardiero,Flagoportanto,False,no
Start-voyo,Aviokurejo,False,no
Stauf-dinastio,Ŝtaŭfoj,False,no
Stawiski,Stawiski,False,no
Stearino,Stearino,False,no
Steatito,Steatito,False,no
Stekene,Stekene,False,no
Stel-grupo,Stelamaso,False,no
Stepo,Stepo,False,no
Stereoskopio,Stereoskopio,False,no
Stereotipo,Stereotipo,False,no
Sterko-skarabeo,Sterkoskarabo,False,no
Sterleto,Sterledo,False,no
Stileto,Stileto,False,no
Stilistiko,Stilistiko,False,no
Stirling-motoro,Stirling-motoro,False,no
Stockholm-sindromo,Stokholm-sindromo,False,no
Stoikismo,Stoikismo,False,no
Stonehenge,Stonehenge,False,no
Stopilo-klubo,Ŝtopiloklubo,False,no
Storo,Persieno,False,no
Stradarto,Strata arto,False,no
Stranjerodio,Ksenofobio,False,no
Straso,Straso,False,no
Strato-fenduro,Faŭlto,False,no
Stratonubi,Stratuso,False,no
Stratosfero,Stratosfero,False,no
Streko-kodexo,Strekokodo,False,no
Streptokoko,Streptococcus,False,no
Stretajo,Markolo,False,no
Striknino,Striknino,False,no
Striko,Striko,False,no
Strobilo,Strobilo,False,no
Stroboskopo,Stroboskopo,False,no
Strofo,Strofo,False,no
Stromae,Stromae,False,no
Stroncio,Stroncio,False,no
Sturgo,Acipensero,False,no
Su-exameno,Introspekto,False,no
Su-ocido,Sinmortigo,False,no
Subdomeno,Subdomajno,False,no
Subensemblo,Subaro,False,no
Subjuntivo,Subjunktivo,False,no
Subkontraktado,Subkontraktado,False,no
Subprogramo,Subprogramo,False,no
Subtereno,Subterejo,False,no
Suchowola,Suchowola,False,no
Sucre,Sukro,False,no
Sud-Amerika,Sudameriko,False,no
Sud-Estoniana linguo,Sudestona lingvo,False,no
Sud-Karelia,Suda Karelio,False,no
Sud-Korea,Sud-Koreio,False,no
Sud-Osetia,Sud-Osetio,False,no
Sud-Tarawa,Bairikio,False,no
Sud-Yorkshire,Suda Jorkŝiro,False,no
Sudafrika,Sud-Afriko,False,no
Sudario,Mortotuko,False,no
Sudja,Suĝo,False,no
Suebi,Sueboj,False,no
Suedia-Norvegia,Svedio-Norvegio,False,no
Suellacabras,Suellacabras,False,no
Sufiismo,Sufiismo,False,no
Sufleo,Sufleo,False,no
Sufragano,Sufragano,False,no
Suharto,Suharto,False,no
Suhumi,Suĥumo,False,no
Sukarno,Sukarno,False,no
Sukubo,Sukubo,False,no
Sultanio,Sultanlando,False,no
Sultano,Sultano,False,no
Sumako,Sumako,False,no
Sumatra,Sumatro,False,no
Sumeri,Sumeranoj,False,no
Sun-frapo,Sunfrapo,False,no
Sunagawa,Sunagawa,False,no
Sunismo,Sunaismo,False,no
Supermerkato,Superbazaro,False,no
Supernovo,Supernovao,False,no
Supernutrivo,Supernutraĵo,False,no
Supino,Supino,False,no
Supozitorio,Supozitorio,False,no
Suprematismo,Suprematismo,False,no
Surabaya,Surabajo,False,no
Surfo,Surfado,False,no
Surjektio,Surĵeto,False,no
Surkruto,Acida brasiko,False,no
Surmuleto,Mugiledoj,False,no
Surpliso,Surpliso,False,no
Sushio,Suŝio,False,no
Suspensorio,Suspensorio,False,no
Sustraciono,Subtraho,False,no
Sutano,Sutano,False,no
Suto-mashino,Kudromaŝino,False,no
Suva,Suvo,False,no
Szepietowo,Szepietowo,False,no
Tablero,Instrumenta panelo,False,no
Tabuo,Tabuo,False,no
Tacna,Takno,False,no
Taekwondo,Tekvondo,False,no
Tahiti,Tahitio,False,no
Tai-boxo,Taja bokso,False,no
Tai-linguo,Taja lingvo,False,no
Taipei,Tajpeo,False,no
Tajahuerce,Tajahuerce,False,no
Tajueco,Tajueco,False,no
Talibano,Talibano,False,no
Talio,Taliumo,False,no
Talioro,Tajloro,False,no
Talko,Talko,False,no
Talono,Kalkano,False,no
Talvego,Talvego,False,no
Talveila,Talveila,False,no
Tamarisko,Tamariko,False,no
Tamaulipas,Tamaulipas,False,no
Tampere,Tampere,False,no
Tamtamo,Gongo,False,no
Tanatos,Tanato,False,no
Tangao,Tangao,False,no
Tangsudo,Tangsudo,False,no
Tanino,Tanino,False,no
Tantalo,Tantalo,False,no
Tanzania,Tanzanio,False,no
Taoismo,Taoismo,False,no
Tapeto,Gobelino,False,no
Tapiokao,Tapioko,False,no
Tarantulo,Tarantulo,False,no
Tardelcuende,Tardelcuende,False,no
Tardigrado,Tardigradoj,False,no
Tarino,Siskinoj,False,no
Taroda,Taroda,False,no
Taroko,Tarokludoj,False,no
Tarragona,Taragono,False,no
Tarso,Tarso,False,no
Tartaro,Kalia bitartrato,False,no
Tartaros,Tartaro,False,no
Tartessos,Tartessos,False,no
Tasmania,Tasmanio,False,no
Taso,Taso,False,no
Tatari,Tataroj,False,no
Taumas,Taŭmaso,False,no
Taunggyi,Taunĝi,False,no
Tauranga,Tauranga,False,no
Taximetro,Taksimetro,False,no
Taxuso,Taksusacoj,False,no
Tbilisi,Tbiliso,False,no
Tceqli,Ĉenglio,False,no
Teatro,Teatro,False,no
Tegucigalpa,Tegucigalpo,False,no
Tegulo,Kahelo,False,no
Teiresias,Tirezio,False,no
Teismo,Teismo,False,no
Tejado,Tejado,False,no
Teknecio,Teknecio,False,no
Tekniko,Tekniko,False,no
Teko,Granda tektono,False,no
Tekto,Tegmento,False,no
Telefonnumero,Telefonnumero,False,no
Telefonocentro,Vokocentro,False,no
Telefos,Telefo,False,no
Telegrafo,Telegrafo,False,no
Telekomuniko,Telekomunikado,False,no
Teleologio,Teleologio,False,no
Televidilo,Televidilo,False,no
Teluro,Teluro,False,no
Temis,Temiso,False,no
Temperamento,Temperamento,False,no
Temperaturo,Temperaturo,False,no
Templo,Templo,False,no
Temporo,Tempio,False,no
Tencho,Tinko,False,no
Tendino,Tendeno,False,no
Tendro,Tendro,False,no
Tenerife,Tenerifo,False,no
Tenio,Tenio,False,no
Tennessee,Tenesio,False,no
Tenoro,Tenoro,False,no
Tentakulo,Tentaklo,False,no
Teodiceo,Teodiceo,False,no
Teodolito,Teodolito,False,no
Teokratio,Teokratio,False,no
Teologio,Teologio,False,no
Teorbo,Teorbo,False,no
Teoremo,Teoremo,False,no
Teozofio,Teozofio,False,no
Tepalo,Tepalo,False,no
Teplic-efekto,Forceja efiko,False,no
Teplico,Forcejo,False,no
Ter-atmosfero,Tera atmosfero,False,no
Ter-explozilo,Tera mino,False,no
Ter-kerno,Terkerno,False,no
Ter-krusto,Terkrusto,False,no
Ter-mantelo,Termantelo,False,no
Ter-plako,Tektona plato,False,no
Ter-tremo,Tertremo,False,no
Ter-varmesal energio,Geoterma energio,False,no
Ter-veno,Surteriĝo,False,no
Tera,Tera,False,no
Terakoto,Terakoto,False,no
Terapio,Terapio,False,no
Terario,Terario,False,no
Terceto,Terceto,False,no
Terebinto,Terebintarbo,False,no
Tereno,Tereno,False,no
Teresina,Teresina,False,no
Teriero,Terhundoj,False,no
Teritorio,Teritorio,False,no
Termino,Termino,False,no
Termito,Termito,False,no
Termodinamiko,Termodinamiko,False,no
Termoelektro,Termoelektro,False,no
Termokemio,Termokemio,False,no
Termopili,Termopiloj,False,no
Teroformacuri,Terformo,False,no
Terorismo,Terorismo,False,no
Terpomo-krespo,Terpompatkuko,False,no
Terpsikore,Terpsiĥoro,False,no
Teseus,Tezeo,False,no
Tetovo,Tetovo,False,no
Tetraedro,Kvaredro,False,no
Tetralogio,Tetralogio,False,no
Tetraso,Urogalo,False,no
Tetris,Tetriso,False,no
Teurgio,Teŭrgio,False,no
Teutoni,Teŭtonoj,False,no
Texas,Teksaso,False,no
Texuro,Tekstilo,False,no
Teya,Teja,False,no
Tezo,Tezo,False,no
Thesaloniki,Tesaloniko,False,no
Tiaro,Tiaro,False,no
Tiberius,Tiberio,False,no
Tibio,Tibio,False,no
Tideus,Tideo,False,no
Tifo,Tifo,False,no
Tifoido,Tifoido,False,no
Tifono,Tajfuno,False,no
Tigris,Tigriso,False,no
Tigro,Tigro,False,no
Tijuana,Tijuana,False,no
Tildo,Tildo,False,no
Tilio,Tilio,False,no
Timandra,Timandro,False,no
Timiano,Timiano,False,no
Timpano,Timpano,False,no
Timuso,Timuso,False,no
Tindareos,Tindaro,False,no
Tineo,Heterocera,False,no
Tinlauro,Laŭroviburno,False,no
Tintoretto,Tintoretto,False,no
Tipograf-arto,Tipografio,False,no
Tipologio,Lingva tipologio,False,no
Tipulo,Tipuledoj,False,no
Tir-instrumento,Plukinstrumento,False,no
Tiramisuo,Tiramisuo,False,no
Tirane,Tirano,False,no
Tirinta,Tirinto,False,no
Tiroido,Tiroido,False,no
Titani,Titanoj,False,no
Titanomakio,Titanomakio,False,no
Titonos,Titono,False,no
Tivoli,Tivoli,False,no
Tizano,Tizano,False,no
Tiziano,Ticiano,False,no
Toamasina,Toamasina,False,no
Todi,Todi,False,no
Tokyo,Tokio,False,no
Toledo,Toledo,False,no
Tolo,Lado,False,no
Tombako,Tombako,False,no
Tomo,Volumo,False,no
Tondro,Tondro,False,no
Tonga,Tongo,False,no
Tono,Tono,False,no
Tonsilito,Tonsilito,False,no
Tonsuro,Tonsuro,False,no
Tontino,Tontino,False,no
Topazo,Topazo,False,no
Topinamburo,Terpiro,False,no
Topografio,Topografio,False,no
Toquinho,Toquinho,False,no
Torako,Brusto,False,no
Torcho,Torĉo,False,no
Tordobalanco,Tordometro,False,no
Toreadoro,Toreisto,False,no
Toreno,Toreno,False,no
Torfo,Torfo,False,no
Torfo-kadavro,Marĉomumio,False,no
Torino,Torino,False,no
Torio,Torio,False,no
Torko,Torko,False,no
Torlengua,Torlengua,False,no
Tormentilo,Trifingra potentilo,False,no
Tornado,Tornado,False,no
Tornasolo,Lakmuso,False,no
Tornio,Tornio,False,no
Toronto,Toronto,False,no
Torpedo,Torpedo,False,no
Torporo,Torporo,False,no
Torreblacos,Torreblacos,False,no
Torso,Torso,False,no
Tortosa,Tortosa,False,no
Toskania,Toskanio,False,no
Tot-alfabetajo,Ĉiuliteraĵo,False,no
Totem-fosto,Totema paliso,False,no
Totemo,Totemo,False,no
Toulouse,Tuluzo,False,no
Toxikologio,Toksologio,False,no
Toxino,Toksino,False,no
Trabadelo,Trabadelo,False,no
Trafiko,Trafiko,False,no
Tragedio,Tragedio,False,no
Tragikomedio,Tragikomedio,False,no
Traianus,Trajano,False,no
Trakeito,Traĥeito,False,no
Trakito,Traĥito,False,no
Trakomo,Trakomo,False,no
Traktoro,Traktoro,False,no
Trampolino,Trampolino,False,no
Tramveturo,Tramo,False,no
Transdnistria,Ĉednestrio,False,no
Transepto,Transepto,False,no
Transgenreso,Transgenrulo,False,no
Transilvania,Transilvanio,False,no
Transitala,Transiro,False,no
Transoxiana,Transoksiano,False,no
Transsexualeso,Transsekseco,False,no
Trapezoedro,Kajtopluredro,False,no
Trapezoido,Trapezo,False,no
Trauro,Malĝojo,False,no
Traveo,Navero,False,no
Travertino,Travertino,False,no
Tremao,Tremao,False,no
Trento,Trento,False,no
Trepanago,Trepanado,False,no
Treso,Plektaĵo,False,no
Tresto,Pentrista stablo,False,no
Tri-dimensionala spaco,Tri-dimensia spaco,False,no
Triaso,Triaso,False,no
Triatlono,Triatlono,False,no
Triciklo,Triciklo,False,no
Tridento,Tridento,False,no
Trieso,Sankta Triunuo,False,no
Trieste,Triesto,False,no
Trifolio,Trifolio,False,no
Triftongo,Triftongo,False,no
Triglifo,Triglifo,False,no
Trigonometrio,Trigonometrio,False,no
Trikala,Trikalo,False,no
Trikinoso,Trikinozo,False,no
Triktrako,Triktrako,False,no
Triliono,Triiliono,False,no
Trilobito,Trilobuloj,False,no
Trilogio,Trilogio,False,no
Trimurti,Hindua diotriopo,False,no
Tripo,Tripo,False,no
Tripoli,Tripolo,False,no
Triptiko,Triptiko,False,no
Triptolemos,Triptolemo,False,no
Triremo,Triremo,False,no
Trnava,Trnava,False,no
Troada,Troado,False,no
Trofeo,Trofeo,False,no
Troglodito,Trogloditedoj,False,no
Trogo,Trogo,False,no
Trokeo,Trokeo,False,no
Troleo,Troleo,False,no
Trombono,Trombono,False,no
Trompo,Trompo,False,no
Tropiko,Tropikoj,False,no
Tropismo,Planta moviĝo,False,no
Tropo,Tropo,False,no
Tropopauzo,Tropopaŭzo,False,no
Troya,Trojo,False,no
Truflo,Trufo,False,no
Trulo,Trulo,False,no
Trumpeto,Trumpeto,False,no
Trumpo,Atuto,False,no
Truro,Truro,False,no
Tryohgorni,Trjoĥgornij,False,no
Tualeteyo,Necesejo,False,no
Tuci,Tutsioj,False,no
Tulio,Tulio,False,no
Tulipo-manio,Tulipomanio,False,no
Tumulo,Tumulo,False,no
Tundro,Tundro,False,no
Tunelo,Tunelo,False,no
Tunis,Tunizo,False,no
Turbano,Turbano,False,no
Turbin-kompresilo,Turbinkompresoro,False,no
Turbino,Turbino,False,no
Turcia,Turcia,False,no
Turdo,Turdedoj,False,no
Turingia,Turingio,False,no
Turkezea,Turkisa,False,no
Turkezo,Turkiso,False,no
Turm-lojeyo,Loĝejturo,False,no
Turmo,Turo,False,no
Turmodigi,Turmogoj,False,no
Turno-ponto,Turnponto,False,no
Turturo,Turto,False,no
Tushpa,Tuŝpo,False,no
Tusilajo,Tusilago,False,no
Tuyero,Duzo,False,no
Tuyo,Tujo,False,no
Tyrannosaurus,Tiranosaŭro,False,no
Tyszowce,Tyszowce,False,no
Ubatuba,Ubatuba,False,no
Uberaba,Uberaba,False,no
Ucero,Ucero,False,no
Ukrainani,Ukrainoj,False,no
Ukulelo,Ukulelo,False,no
Ulaanbaatar,Ulaanbaataro,False,no
Ulano,Ulano,False,no
Ulemo,Ulemo,False,no
Ulexo,Ulekso,False,no
Ultreviolea,Ultraviola radiado,False,no
Umbria,Umbrio,False,no
Unajo,Unuo,False,no
Uppsala,Upsalo,False,no
Upupo,Upupedoj,False,no
Uralika-Siberia linguaro,Urala-Siberia lingvaro,False,no
Urbestro,Urbestro,False,no
Urbino,Urbino,False,no
Urdu-linguo,Urduo,False,no
Uretrito,Uretrito,False,no
Urno,Urno,False,no
Uroxo,Uro,False,no
Usan-futbalo,Usona piedpilkado,False,no
Ushuaia,Ushuaia,False,no
Utardo,Otidedoj,False,no
Utilismo,Utilismo,False,no
Uusikaupunki,Uusikaupunki,False,no
Vadillo,Vadillo,False,no
Vakcei,Vakceoj,False,no
Vakuolo,Vakuolo,False,no
Vakuonetigilo,Polvosuĉilo,False,no
Valdefresno,Valdefresno,False,no
Valdelugueros,Valdelugueros,False,no
Valdemaluque,Valdemaluque,False,no
Valdemora,Valdemora,False,no
Valdenebro,Valdenebro,False,no
Valdepolo,Valdepolo,False,no
Valdeprado,Valdeprado,False,no
Valderas,Valderas,False,no
Valderrodilla,Valderrodilla,False,no
Valdesamario,Valdesamario,False,no
Valdevimbre,Valdevimbre,False,no
Valdivia,Valdivia,False,no
Valletta,La-Valeto,False,no
Valmiki,Valmikio,False,no
Valso,Valso,False,no
Valtajeros,Valtajeros,False,no
Valverde-Enrique,Valverde-Enrique,False,no
Vanado,Vanado,False,no
Vandali,Vandaloj,False,no
Vanelo,Vanellus,False,no
Vanessa-Mae,Vanessa-Mae,False,no
Vantaa,Vantaa,False,no
Vaporesko,Vaporigado,False,no
Vaporomashino,Vapormaŝino,False,no
Vaporoturbino,Vaporturbino,False,no
Varduli,Varduloj,False,no
Varginha,Varginha,False,no
Varmeso-kondukto,Varmokondukto,False,no
Varna,Varna,False,no
Vaskoni,Vaskonoj,False,no
Vegacervera,Vegacervera,False,no
Vegaquemada,Vegaquemada,False,no
Vektorofeldo,Vektora kampo,False,no
Velino,Veleno,False,no
Velocipedo,Velocipedo,False,no
Velodromo,Ciklodromo,False,no
Veneto,Veneto,False,no
Venezia,Venecio,False,no
Venlo,Venlo,False,no
Vent-energio,Ventoenergio,False,no
Ventimiglia,Ventimiglia,False,no
Vento-muelilo,Ventmuelejo,False,no
Ventotunelo,Ventotunelo,False,no
Ventoturbino,Ventoturbino,False,no
Verajo,Vero,False,no
Verbasko,Verbasko,False,no
Verbeno,Verbeno,False,no
Verdrono,Verda fringo,False,no
Vermuto,Vermuto,False,no
Verona,Verono,False,no
Veroniko,Veroniko,False,no
Verotabelo,Vertabelo,False,no
Vertico,Verto,False,no
Vespasianus,Vespaziano,False,no
Vestalo,Vestalo,False,no
Vestmannaeyjar,Vestmannaeyjar,False,no
Vesto-lavilo,Lavmaŝino,False,no
Vesuvio,Vezuvio,False,no
Veter-tusho,Veterdisfalo,False,no
Vetero,Vetero,False,no
Veto,Vetoo,False,no
Vetoni,Vetonoj,False,no
Viatiko,Viatiko,False,no
Viburno,Viburno,False,no
Vid-punto,Vidpunkto,False,no
Video,Video,False,no
Videoludo,Videoludo,False,no
Vientiane,Vjentiano,False,no
Vikario,Vikario,False,no
Vikingo,Vikingoj,False,no
Vikuno,Vikuno,False,no
Villablino,Villablino,False,no
Villaciervos,Villaciervos,False,no
Villamandos,Villamandos,False,no
Villaquejida,Villaquejida,False,no
Villaquilambre,Villaquilambre,False,no
Villarrobledo,Villarrobledo,False,no
Villasayas,Villasayas,False,no
Villazala,Villazala,False,no
Villeurbanne,Villeurbanne,False,no
Vilnius,Vilno,False,no
Vintro-milito,Vintra milito,False,no
Vinuesa,Vinuesa,False,no
Vinyeto,Vinjeto,False,no
Virginia,Virginio,False,no
Viriato,Viriato,False,no
Virologio,Virusoscienco,False,no
Vishilo-dio,Mantuka tago,False,no
Vishnuismo,Viŝnuismo,False,no
Visoko,Visoko,False,no
Vit-kulturo,Vinkultivado,False,no
Vitellius,Vitelio,False,no
Viteyo,Vitejo,False,no
Vitrofibro,Vitrofibro,False,no
Viziro,Veziro,False,no
Vizmanos,Vizmanos,False,no
VKontakte,VKontakte,False,no
Vlogo,Video-blogo,False,no
Vltava,Vultavo,False,no
Vogue,Vogue,False,no
Voivodina,Vojvodino,False,no
Vokativo,Vokativo,False,no
Volebalo,Volejbalo,False,no
Volfo-homo,Homlupo,False,no
Volga-Bolgaria,Volgia Bulgario,False,no
Volkanismo,Vulkanismo,False,no
Volo,Volo,False,no
Volos,Voloso,False,no
Voltaire,Voltaire,False,no
Voltmetro,Voltmetro,False,no
Voluto,Voluto,False,no
Vomero,Vomero,False,no
Vomo,Vomado,False,no
Vort-alterigo,Kontraŭknalo,False,no
Vortoludo,Vortludo,False,no
Vortospeco,Vortospeco,False,no
Voynich-manuskripto,Voynich-manuskripto,False,no
Vozmediano,Vozmediano,False,no
Wadowice,Wadowice,False,no
Wagner-grupo,Grupo Wagner,False,no
Wallace,Wallace,False,no
Warpo,Varpo,False,no
Warszawa,Varsovio,False,no
Warta,Warta,False,no
Warwickshire,Warwickshire,False,no
Weimar,Vajmaro,False,no
Weimar-Republiko,Vajmara Respubliko,False,no
West-Berlin,Okcidenta Berlino,False,no
West-Germania,Okcidenta Germanio,False,no
Wetzlar,Veclaro,False,no
Wi-Fi,Wi-Fi,False,no
Widjeto,Fenestraĵo,False,no
Wiedemar,Wiedemar,False,no
Wii,Wii,False,no
Wikipedio,Vikipedio,False,no
Wilhelmus,Wilhelmus,False,no
Willis-Turmo,Willis-Turo,False,no
Wiltshire,Wiltshire,False,no
Wistitio,Sagio,False,no
Wisto,Visto,False,no
Worcestershire,Worcestershire,False,no
Worcestershire-sauco,Vorcestera saŭco,False,no
Wronki,Wronki,False,no
Xantino,Ksantino,False,no
Xerofito,Kserofito,False,no
Xhosa-linguo,Kosa lingvo,False,no
Xixiabangma,Shishapangma,False,no
Xutos,Ksuto,False,no
